region_code,region_name,municipalty_code,municipalty_name,city_code,city_name,population_2015,population_2018,population_density_2015,population_density_2018,lon,lat
23,Jämtlands län,2361,Härjedalen,T7828,Funäsdalen,956,1003,372,382,62.546289196778716,12.54322528484959
23,Jämtlands län,2361,Härjedalen,T7868,Hede,837,833,313,311,62.417344886054195,13.4935540056865
23,Jämtlands län,2361,Härjedalen,T7904,Lillhärdal,403,380,174,167,61.85156468504184,14.061744007287198
23,Jämtlands län,2361,Härjedalen,T7920,Norr-Hede,241,226,296,275,62.421557985724974,13.53762762723952
23,Jämtlands län,2361,Härjedalen,T7968,Sveg,2543,2537,858,777,62.03638827850541,14.35809007683166
23,Jämtlands län,2361,Härjedalen,T7996,Ulvkälla,420,402,567,539,62.02439565761012,14.369884021883765
23,Jämtlands län,2361,Härjedalen,T8008,Vemdalen,549,612,154,161,62.44954757980239,13.859694472558399
23,Jämtlands län,2361,Härjedalen,T8012,Ytterhogdal,534,507,270,221,62.174657789120936,14.937842273051828
23,Jämtlands län,2380,Östersund,T7830,Fåker,241,256,619,433,62.983394958748654,14.584973189915313
23,Jämtlands län,2380,Östersund,T7864,Hara,234,239,222,232,63.04073921420452,14.460000351746492
23,Jämtlands län,2380,Östersund,T7880,Häggenås,361,338,339,317,63.39104474031572,14.89240362653359
23,Jämtlands län,2380,Östersund,T7908,Lit,1117,1125,842,864,63.32181130806768,14.850840801577576
23,Jämtlands län,2380,Östersund,T7906,Lunne,278,270,219,212,63.083214006516684,14.864002529318023
23,Jämtlands län,2380,Östersund,T7910,Marieby,458,469,219,231,63.1021204988426,14.739120606374636
23,Jämtlands län,2380,Östersund,T7914,"Målsta, Genvalla och Böle*",207,337,300,276,63.15415887280236,14.519260887705926
23,Jämtlands län,2380,Östersund,T7938,Orrviken,289,300,395,456,63.10741247394765,14.437877617165721
23,Jämtlands län,2380,Östersund,T7984,Tandsbyn,453,446,323,326,63.00547860778388,14.731571736706872
23,Jämtlands län,2380,Östersund,T8042,Ängsmon,1368,1344,2587,2461,63.14404647079288,14.755886194581374
23,Jämtlands län,2380,Östersund,T8044,Östersund,49806,52250,1429,1468,63.15928365719789,14.678022669413554
24,Västerbottens län,2401,Nordmaling,T8236,Lögdeå,516,545,286,302,63.548983467589544,19.387402862991486
24,Västerbottens län,2401,Nordmaling,T8256,Nordmaling,2671,2636,898,886,63.56929258508666,19.501318710306627
24,Västerbottens län,2401,Nordmaling,T8296,Rundvik,810,813,475,476,63.53822878302205,19.439667610872753
24,Västerbottens län,2403,Bjurholm,T8120,Bjurholm,1000,1030,611,620,63.930391300852406,19.21847182928144
24,Västerbottens län,2404,Vindeln,T8204,Hällnäs,230,229,285,283,64.31639594098614,19.611767516622933
24,Västerbottens län,2404,Vindeln,T8356,Tvärålund,338,336,311,309,64.09700466707329,19.68813919943007
24,Västerbottens län,2404,Vindeln,T8380,Vindeln,2403,2450,883,899,64.20051417549905,19.71916478093845
24,Västerbottens län,2409,Robertsfors,T8152,Bygdeå,512,514,652,653,64.05991740793677,20.855946720204525
24,Västerbottens län,2409,Robertsfors,T8292,Robertsfors,2030,2038,952,952,64.19199688630907,20.84956120643235
24,Västerbottens län,2409,Robertsfors,T8396,Ånäset,603,580,437,420,64.27720503845153,21.04615158342278
24,Västerbottens län,2417,Norsjö,T8112,Bastuträsk,405,373,452,415,64.79153758469015,20.041029932630668
24,Västerbottens län,2417,Norsjö,T8268,Norsjö,2057,2054,817,816,64.91284711942534,19.48134459558578
24,Västerbottens län,2418,Malå,T8244,Malå,2043,2043,810,813,65.18718982464397,18.74213440666485
24,Västerbottens län,2421,Storuman,T8198,Hemavan/Bierke,263,281,144,142,65.81838638216733,15.089019496740612
24,Västerbottens län,2421,Storuman,T8320,Stensele,500,496,467,480,65.06643424749122,17.155452043801628
24,Västerbottens län,2421,Storuman,T8324,Storuman,2188,2188,844,844,65.09086868456363,17.107552710097274
24,Västerbottens län,2421,Storuman,T8364,Tärnaby,492,489,309,307,65.71056329400146,15.255205497082386
24,Västerbottens län,2422,Sorsele,T8316,Sorsele,1175,1168,612,612,65.52768723267411,17.530308630564228
24,Västerbottens län,2425,Dorotea,T8168,Dorotea,1491,1366,736,671,64.2615159691358,16.411495059659327
24,Västerbottens län,2460,Vännäs,T8384,Vännäs,4373,4466,1068,1089,63.905856323407164,19.744969621173684
24,Västerbottens län,2460,Vännäs,T8388,Vännäsby,1581,1687,770,818,63.91318291236247,19.822233145377833
24,Västerbottens län,2462,Vilhelmina,T8376,Vilhelmina,3572,3512,1086,1075,64.62579187319689,16.65856887055783
24,Västerbottens län,2463,Åsele,T8400,Åsele,1706,1664,737,734,64.15983246276984,17.35702149341767
24,Västerbottens län,2480,Umeå,T8136,Botsmark,201,202,518,520,64.25409083677424,20.2439472814702
24,Västerbottens län,2480,Umeå,T8140,Brännland,336,332,531,527,63.87354290330719,20.060724682407244
24,Västerbottens län,2480,Umeå,T8138,Brännäset och Boviken,239,278,89,103,63.63234680309835,19.989937358343102
24,Västerbottens län,2480,Umeå,T8142,Bullmark,329,312,755,715,64.03141967916638,20.483166356358165
24,Västerbottens län,2480,Umeå,T8368,Ersmark,1650,1628,1109,1105,63.88589983986719,20.316669859352277
24,Västerbottens län,2480,Umeå,T8174,Flurkmark,210,210,470,471,63.97961998175008,20.23577455745234
24,Västerbottens län,2480,Umeå,T8196,Hissjön,471,458,440,419,63.93663233482646,20.164456146047225
24,Västerbottens län,2480,Umeå,T8200,Holmsund,5962,5971,793,771,63.69944733812499,20.352443249636043
24,Västerbottens län,2480,Umeå,T8208,Hörnefors,2514,2538,1065,1070,63.62751189910193,19.912160935388734
24,Västerbottens län,2480,Umeå,T8210,Innertavle,576,585,802,812,63.80815219730789,20.399071894113657
24,Västerbottens län,2480,Umeå,T8260,Norrmjöle,228,216,156,142,63.664489526279475,20.119878082667384
24,Västerbottens län,2480,Umeå,T8280,Obbola,2173,2151,948,936,63.698029606446134,20.312101092727573
24,Västerbottens län,2480,Umeå,T8304,Röbäck,2460,2506,975,1253,63.80784627079124,20.19772650338469
24,Västerbottens län,2480,Umeå,T8332,Stöcke,487,500,691,709,63.74001770045192,20.23001202127763
24,Västerbottens län,2480,Umeå,T8334,Stöcksjö,394,474,357,411,63.752239385131126,20.18717440704802
24,Västerbottens län,2480,Umeå,T8336,Sävar,2968,3000,912,913,63.90218796630764,20.549823162281996
24,Västerbottens län,2480,Umeå,T8344,Sörfors,460,474,403,417,63.86629407457615,20.040367899463067
24,Västerbottens län,2480,Umeå,T8348,Sörmjöle,307,304,445,444,63.68033554771398,20.004169316152534
24,Västerbottens län,2480,Umeå,T8352,Tavelsjö,461,447,608,586,64.03855243924363,20.050350000758023
24,Västerbottens län,2480,Umeå,T8354,Tomtebo,741,1199,1933,2364,63.80514257903867,20.37174334531507
24,Västerbottens län,2480,Umeå,T8360,Täfteå,1305,1369,899,870,63.84027751352588,20.47779513382087
24,Västerbottens län,2480,Umeå,T8372,Umeå,83249,88203,2586,2773,63.81382532468776,20.30693360342337
24,Västerbottens län,2480,Umeå,T8394,Yttersjö,442,495,401,457,63.77343179251562,20.00145764112015
24,Västerbottens län,2480,Umeå,T8412,Överboda,241,268,393,407,63.85119490305796,19.92880839932177
24,Västerbottens län,2481,Lycksele,T8194,Hedlunda,205,223,381,404,64.53659956389617,18.723614624947356
24,Västerbottens län,2481,Lycksele,T8232,Lycksele,8545,8572,1175,1111,64.57881503241839,18.6827470660952
24,Västerbottens län,2481,Lycksele,T8300,Rusksele,201,212,288,309,64.81493932245012,18.898036251823925
24,Västerbottens län,2482,Skellefteå,T8132,Boliden,1661,1639,1169,1126,64.86546065249044,20.38178953433686
24,Västerbottens län,2482,Skellefteå,T8144,Bureå,2533,2587,645,677,64.61691658940143,21.205494882712753
24,Västerbottens län,2482,Skellefteå,T8148,Burträsk,1573,1631,828,849,64.51622179046116,20.649772706228926
24,Västerbottens län,2482,Skellefteå,T8156,Bygdsiljum,333,313,344,337,64.35110782726495,20.503242337707942
24,Västerbottens län,2482,Skellefteå,T8160,Byske,1785,1771,547,540,64.95174860672287,21.207109505202105
24,Västerbottens län,2482,Skellefteå,T8340,Drängsmark,345,334,549,533,64.91717816727534,20.954494498397146
24,Västerbottens län,2482,Skellefteå,T8172,Ersmark,875,859,675,697,64.84818100906774,20.89703429100335
24,Västerbottens län,2482,Skellefteå,T8414,Frostkåge,NA,224,NA,304,64.87491703552082,21.002865912738383
24,Västerbottens län,2482,Skellefteå,T8212,Jörn,777,702,443,396,65.05700607048803,20.035126804248666
24,Västerbottens län,2482,Skellefteå,T8218,Klutmark,207,202,289,281,64.72682357325901,20.716784918267756
24,Västerbottens län,2482,Skellefteå,T8224,Kusmark,448,463,370,362,64.87628139569182,20.80848077554244
24,Västerbottens län,2482,Skellefteå,T8228,Kåge,2376,2293,877,843,64.8349934471795,20.980530635265776
24,Västerbottens län,2482,Skellefteå,T8240,Lövånger,810,808,492,580,64.36760836713648,21.31320695889506
24,Västerbottens län,2482,Skellefteå,T8248,Medle,543,544,356,346,64.7450072664447,20.766367936853793
24,Västerbottens län,2482,Skellefteå,T8252,Myckle,416,430,391,393,64.75232151849495,20.850568345516752
24,Västerbottens län,2482,Skellefteå,T8284,Ostvik,537,541,388,387,64.88124969027702,21.06765664503056
24,Västerbottens län,2482,Skellefteå,T8308,Skelleftehamn,3069,3258,1221,1094,64.68790200556178,21.232120642890806
24,Västerbottens län,2482,Skellefteå,T8312,Skellefteå,35516,35882,1431,1459,64.74387562435241,20.92606359439561
24,Västerbottens län,2482,Skellefteå,T8342,Södra Bergsbyn och Stackgrönnan,342,375,513,487,64.70802363291894,21.107613449123424
24,Västerbottens län,2482,Skellefteå,T8310,Ursviken,3913,3850,1181,1156,64.70163088257851,21.18261900765797
24,Västerbottens län,2482,Skellefteå,T8408,Örviken,399,396,349,342,64.66880785916622,21.183126199182258
25,Norrbottens län,2505,Arvidsjaur,T8516,Arvidsjaur,4655,4607,1090,1079,65.5914124359944,19.198084157131944
25,Norrbottens län,2505,Arvidsjaur,T8584,Glommersträsk,231,200,257,229,65.26245838183824,19.641872465827248
25,Norrbottens län,2506,Arjeplog,T8512,Arjeplog,1822,1782,803,799,66.04742796189889,17.878460494547596
25,Norrbottens län,2510,Jokkmokk,T8628,Jokkmokk,2794,2798,1011,1016,66.60529538775545,19.827888005397725
25,Norrbottens län,2510,Jokkmokk,T8796,Porjus,240,268,534,583,66.95839034088304,19.81856471769057
25,Norrbottens län,2510,Jokkmokk,T8920,Vuollerim,683,663,475,460,66.43186466632572,20.61903282957792
25,Norrbottens län,2513,Överkalix,T8868,Svartbyn,265,254,205,196,66.25931350445192,22.835460823933897
25,Norrbottens län,2513,Överkalix,T8884,Tallvik,497,502,469,488,66.3377572705851,22.84822014026535
25,Norrbottens län,2513,Överkalix,T8940,Överkalix,1036,1007,835,812,66.32340901180612,22.84807136017399
25,Norrbottens län,2514,Kalix,T8556,Bredviken,373,363,652,634,65.82948331472885,23.212163906061832
25,Norrbottens län,2514,Kalix,T8560,Båtskärsnäs,227,225,343,341,65.78092305093745,23.41822453210279
25,Norrbottens län,2514,Kalix,T8578,Gammelgården,281,278,432,421,65.88315661956739,23.030866866692932
